time,inertia.phi_ref,inertia.phi_sim,inertia.phi_relerr,inertia.w_ref,inertia.w_sim,inertia.w_relerr
2.2645,7.422238225,9.06221533,0.0779659,4.869909132,4.977173537,0.0214553
2.265,7.424673213,9.064703919,0.0779684,4.870037468,4.977174189,0.0214297
2.2655,7.427108266,9.067192509,0.077971,4.870165679,4.977174833,0.0214042
2.266,7.429543383,9.069681099,0.0779735,4.870293765,4.977175469,0.0213787
2.2665,7.431978563,9.072169689,0.0779761,4.870421727,4.977176098,0.0213532
2.267,7.434413808,9.07465828,0.0779786,4.870549563,4.977176719,0.0213278
2.2675,7.436849116,9.077146871,0.0779811,4.870677276,4.977177333,0.0213024
2.268,7.439284488,9.079635462,0.0779837,4.870804864,4.977177939,0.021277
2.2685,7.441719924,9.082124053,0.0779862,4.870932327,4.977178538,0.0212516
2.269,7.444155424,9.084612645,0.0779887,4.871059667,4.977179129,0.0212262
2.2695,7.446590987,9.087101237,0.0779912,4.871186882,4.977179712,0.0212009
2.27,7.449026613,9.08958983,0.0779937,4.871313973,4.977180288,0.0211756
2.2705,7.451462303,9.092078422,0.0779963,4.871440941,4.977180856,0.0211503
2.271,7.453898057,9.094567015,0.0779988,4.871567785,4.977181417,0.0211251
2.2715,7.456333873,9.097055608,0.0780013,4.871694505,4.97718197,0.0210998
2.272,7.458769753,9.099544202,0.0780038,4.871821102,4.977182516,0.0210746
2.2725,7.461205697,9.102032796,0.0780063,4.871947575,4.977183055,0.0210494
2.273,7.463641703,9.10452139,0.0780088,4.872073925,4.977183586,0.0210243
2.2735,7.466077772,9.107009984,0.0780113,4.872200152,4.977184109,0.0209991
2.274,7.468513905,9.109498578,0.0780138,4.872326256,4.977184625,0.020974
2.2745,7.4709501,9.111987173,0.0780163,4.872452237,4.977185134,0.0209489
2.275,7.473386358,9.114475768,0.0780188,4.872578096,4.977185636,0.0209238
2.2755,7.475822679,9.116964363,0.0780212,4.872703831,4.97718613,0.0208988
2.276,7.478259063,9.119452959,0.0780237,4.872829444,4.977186617,0.0208738
2.2765,7.480695515,9.121941555,0.0780262,4.872954938,4.977187096,0.0208487
2.277,7.483132029,9.124430151,0.0780287,4.87308031,4.977187568,0.0208238
2.2775,7.485568606,9.126918747,0.0780312,4.873205559,4.977188033,0.0207988
2.278,7.488005246,9.129407343,0.0780336,4.873330687,4.977188491,0.0207739
2.2785,7.490441948,9.13189594,0.0780361,4.873455692,4.977188941,0.020749
2.279,7.492878712,9.134384537,0.0780386,4.873580576,4.977189384,0.0207241
2.2795,7.495315539,9.136873134,0.078041,4.873705338,4.97718982,0.0206992
2.28,7.497752429,9.139361731,0.0780435,4.873829979,4.977190249,0.0206743
2.2805,7.50018938,9.141850329,0.0780459,4.873954498,4.97719067,0.0206495
2.281,7.502626394,9.144338926,0.0780484,4.874078896,4.977191084,0.0206247
2.2815,7.505063471,9.146827524,0.0780508,4.874203172,4.977191491,0.0206
2.282,7.507500609,9.149316122,0.0780533,4.874327328,4.977191891,0.0205752
2.2825,7.509937809,9.151804721,0.0780557,4.874451362,4.977192284,0.0205505
2.283,7.512375071,9.154293319,0.0780582,4.874575275,4.97719267,0.0205258
2.2835,7.514812396,9.156781918,0.0780606,4.874699068,4.977193048,0.0205011
2.284,7.517249782,9.159270517,0.078063,4.87482274,4.97719342,0.0204764
2.2845,7.51968723,9.161759116,0.0780655,4.874946292,4.977193784,0.0204518
2.285,7.522124739,9.164247715,0.0780679,4.875069723,4.977194142,0.0204272
2.2855,7.524562311,9.166736314,0.0780703,4.875193034,4.977194492,0.0204026
2.286,7.526999944,9.169224914,0.0780727,4.875316225,4.977194835,0.020378
2.2865,7.529437639,9.171713513,0.0780752,4.875439295,4.977195172,0.0203534
2.287,7.531875395,9.174202113,0.0780776,4.875562246,4.977195501,0.0203289
2.2875,7.534313212,9.176690713,0.07808,4.875685077,4.977195823,0.0203044
2.288,7.536751091,9.179179313,0.0780824,4.875807788,4.977196139,0.0202799
2.2885,7.539189032,9.181667914,0.0780848,4.875930379,4.977196447,0.0202555
2.289,7.541627033,9.184156514,0.0780872,4.876052851,4.977196749,0.020231
2.2895,7.544065096,9.186645115,0.0780896,4.876175204,4.977197043,0.0202066
2.29,7.54650322,9.189133715,0.078092,4.876297437,4.977197331,0.0201822
2.2905,7.548941405,9.191622316,0.0780944,4.876419551,4.977197611,0.0201579
2.291,7.551379651,9.194110917,0.0780968,4.876541546,4.977197885,0.0201335
2.2915,7.553817958,9.196599518,0.0780992,4.876663422,4.977198152,0.0201092
2.292,7.556256326,9.199088119,0.0781016,4.876785179,4.977198412,0.0200849
2.2925,7.558694755,9.201576721,0.078104,4.876906818,4.977198666,0.0200606
2.293,7.561133245,9.204065322,0.0781064,4.877028338,4.977198912,0.0200363
2.2935,7.563571796,9.206553924,0.0781087,4.877149739,4.977199152,0.0200121
2.294,7.566010407,9.209042525,0.0781111,4.877271022,4.977199385,0.0199879
2.2945,7.568449078,9.211531127,0.0781135,4.877392187,4.977199611,0.0199637
2.295,7.570887811,9.214019729,0.0781159,4.877513234,4.97719983,0.0199395
2.2955,7.573326604,9.216508331,0.0781182,4.877634162,4.977200043,0.0199154
2.296,7.575765457,9.218996933,0.0781206,4.877754973,4.977200249,0.0198913
2.2965,7.578204371,9.221485535,0.078123,4.877875666,4.977200448,0.0198672
2.297,7.580643345,9.223974138,0.0781253,4.877996241,4.97720064,0.0198431
2.2975,7.583082379,9.22646274,0.0781277,4.878116699,4.977200826,0.019819
2.298,7.585521473,9.228951342,0.07813,4.878237039,4.977201005,0.019795
2.2985,7.587960628,9.231439945,0.0781324,4.878357262,4.977201177,0.019771
2.299,7.590399843,9.233928547,0.0781347,4.878477367,4.977201343,0.019747
2.2995,7.592839117,9.23641715,0.0781371,4.878597355,4.977201502,0.019723
2.3,7.595278452,9.238905752,0.0781394,4.878717227,4.977201655,0.0196991
2.3005,7.597717847,9.241394355,0.0781418,4.878836981,4.977201801,0.0196751
2.301,7.600157301,9.243882958,0.0781441,4.878956619,4.97720194,0.0196512
2.3015,7.602596816,9.246371561,0.0781464,4.87907614,4.977202073,0.0196274
2.302,7.60503639,9.248860164,0.0781488,4.879195544,4.977202199,0.0196035
2.3025,7.607476023,9.251348767,0.0781511,4.879314832,4.977202318,0.0195797
2.303,7.609915717,9.25383737,0.0781534,4.879434003,4.977202432,0.0195559
2.3035,7.61235547,9.256325973,0.0781557,4.879553058,4.977202538,0.0195321
2.304,7.614795282,9.258814576,0.0781581,4.879671997,4.977202638,0.0195083
2.3045,7.617235154,9.261303179,0.0781604,4.87979082,4.977202732,0.0194845
2.305,7.619675085,9.263791782,0.0781627,4.879909527,4.977202819,0.0194608
2.3055,7.622115076,9.266280385,0.078165,4.880028119,4.977202899,0.0194371
2.306,7.624555126,9.268768988,0.0781673,4.880146594,4.977202974,0.0194134
2.3065,7.626995235,9.271257591,0.0781696,4.880264954,4.977203041,0.0193898
2.307,7.629435403,9.273746195,0.0781719,4.880383199,4.977203103,0.0193661
2.3075,7.63187563,9.276234798,0.0781742,4.880501328,4.977203157,0.0193425
2.308,7.634315917,9.278723401,0.0781765,4.880619341,4.977203206,0.0193189
2.3085,7.636756262,9.281212004,0.0781788,4.88073724,4.977203248,0.0192953
2.309,7.639196667,9.283700607,0.0781811,4.880855024,4.977203284,0.0192718
2.3095,7.64163713,9.286189211,0.0781834,4.880972692,4.977203313,0.0192483
2.31,7.644077652,9.288677814,0.0781857,4.881090246,4.977203336,0.0192248
2.3105,7.646518233,9.291166417,0.078188,4.881207686,4.977203353,0.0192013
2.311,7.648958872,9.29365502,0.0781902,4.88132501,4.977203363,0.0191778
2.3115,7.65139957,9.296143624,0.0781925,4.88144222,4.977203367,0.0191544
2.312,7.653840327,9.298632227,0.0781948,4.881559316,4.977203365,0.0191309
2.3125,7.656281142,9.30112083,0.0781971,4.881676297,4.977203356,0.0191075
2.313,7.658722016,9.303609433,0.0781993,4.881793164,4.977203342,0.0190842
2.3135,7.661162948,9.306098036,0.0782016,4.881909918,4.977203321,0.0190608
2.314,7.663603938,9.308586639,0.0782039,4.882026557,4.977203293,0.0190375
2.3145,7.666044987,9.311075242,0.0782061,4.882143082,4.97720326,0.0190141
2.315,7.668486094,9.313563845,0.0782084,4.882259494,4.97720322,0.0189909
2.3155,7.670927259,9.316052448,0.0782106,4.882375792,4.977203174,0.0189676
2.316,7.673368482,9.318541051,0.0782129,4.882491976,4.977203122,0.0189443
2.3165,7.675809764,9.321029654,0.0782151,4.882608047,4.977203064,0.0189211
2.317,7.678251103,9.323518257,0.0782174,4.882724005,4.977202999,0.0188979
2.3175,7.680692501,9.32600686,0.0782196,4.882839849,4.977202929,0.0188747
2.318,7.683133956,9.328495462,0.0782219,4.882955581,4.977202852,0.0188515
2.3185,7.685575469,9.330984065,0.0782241,4.883071199,4.977202769,0.0188284
2.319,7.68801704,9.333472668,0.0782263,4.883186705,4.97720268,0.0188053
2.3195,7.690458668,9.33596127,0.0782286,4.883302098,4.977202585,0.0187822
2.32,7.692900355,9.338449873,0.0782308,4.883417378,4.977202484,0.0187591
2.3205,7.695342098,9.340938475,0.078233,4.883532546,4.977202377,0.018736
2.321,7.6977839,9.343427077,0.0782353,4.883647601,4.977202264,0.018713
2.3215,7.700225759,9.345915679,0.0782375,4.883762544,4.977202145,0.01869
2.322,7.702667675,9.348404282,0.0782397,4.883877374,4.977202019,0.018667
2.3225,7.705109649,9.350892884,0.0782419,4.883992093,4.977201888,0.018644
2.323,7.70755168,9.353381486,0.0782441,4.884106699,4.977201751,0.0186211
2.3235,7.709993769,9.355870088,0.0782463,4.884221194,4.977201607,0.0185981
2.324,7.712435914,9.358358689,0.0782485,4.884335577,4.977201458,0.0185752
2.3245,7.714878117,9.360847291,0.0782508,4.884449848,4.977201303,0.0185524
2.325,7.717320377,9.363335893,0.078253,4.884564007,4.977201141,0.0185295
2.3255,7.719762694,9.365824494,0.0782552,4.884678055,4.977200974,0.0185066
2.326,7.722205068,9.368313096,0.0782574,4.884791992,4.977200801,0.0184838
2.3265,7.724647499,9.370801697,0.0782595,4.884905817,4.977200622,0.018461
2.327,7.727089986,9.373290298,0.0782617,4.885019532,4.977200437,0.0184382
2.3275,7.729532531,9.375778899,0.0782639,4.885133135,4.977200246,0.0184155
2.328,7.731975132,9.3782675,0.0782661,4.885246627,4.97720005,0.0183927
2.3285,7.73441779,9.380756101,0.0782683,4.885360008,4.977199847,0.01837
2.329,7.736860505,9.383244701,0.0782705,4.885473279,4.977199639,0.0183473
2.3295,7.739303277,9.385733302,0.0782727,4.885586439,4.977199424,0.0183246
2.33,7.741746104,9.388221902,0.0782748,4.885699488,4.977199204,0.018302
2.3305,7.744188989,9.390710503,0.078277,4.885812427,4.977198978,0.0182793
2.331,7.74663193,9.393199103,0.0782792,4.885925256,4.977198746,0.0182567
2.3315,7.749074927,9.395687703,0.0782813,4.886037975,4.977198509,0.0182341
2.332,7.751517981,9.398176303,0.0782835,4.886150583,4.977198266,0.0182116
2.3325,7.75396109,9.400664903,0.0782857,4.886263082,4.977198016,0.018189
2.333,7.756404256,9.403153502,0.0782878,4.88637547,4.977197762,0.0181665
2.3335,7.758847479,9.405642102,0.07829,4.886487749,4.977197501,0.018144
2.334,7.761290757,9.408130701,0.0782921,4.886599918,4.977197235,0.0181215
2.3345,7.763734091,9.4106193,0.0782943,4.886711977,4.977196963,0.018099
2.335,7.766177482,9.413107899,0.0782965,4.886823927,4.977196685,0.0180766
2.3355,7.768620928,9.415596498,0.0782986,4.886935768,4.977196401,0.0180541
2.336,7.77106443,9.418085096,0.0783007,4.887047499,4.977196112,0.0180317
2.3365,7.773507988,9.420573695,0.0783029,4.887159121,4.977195817,0.0180093
2.337,7.775951602,9.423062293,0.078305,4.887270635,4.977195517,0.017987
2.3375,7.778395272,9.425550891,0.0783072,4.887382039,4.97719521,0.0179646
2.338,7.780838997,9.428039489,0.0783093,4.887493334,4.977194898,0.0179423
2.3385,7.783282778,9.430528087,0.0783114,4.887604521,4.977194581,0.01792
2.339,7.785726614,9.433016685,0.0783135,4.887715599,4.977194258,0.0178977
2.3395,7.788170506,9.435505282,0.0783157,4.887826568,4.977193929,0.0178755
2.34,7.790614453,9.437993879,0.0783178,4.887937429,4.977193595,0.0178532
2.3405,7.793058456,9.440482476,0.0783199,4.888048182,4.977193255,0.017831
2.341,7.795502514,9.442971073,0.078322,4.888158826,4.977192909,0.0178088
2.3415,7.797946628,9.44545967,0.0783241,4.888269362,4.977192558,0.0177866
2.342,7.800390796,9.447948266,0.0783263,4.888379791,4.977192202,0.0177645
2.3425,7.80283502,9.450436862,0.0783284,4.888490111,4.97719184,0.0177423
2.343,7.805279299,9.452925458,0.0783305,4.888600324,4.977191472,0.0177202
2.3435,7.807723633,9.455414054,0.0783326,4.888710428,4.977191099,0.0176981
2.344,7.810168022,9.45790265,0.0783347,4.888820426,4.97719072,0.017676
2.3445,7.812612466,9.460391245,0.0783368,4.888930315,4.977190336,0.017654
2.345,7.815056965,9.46287984,0.0783389,4.889040098,4.977189946,0.0176319
2.3455,7.817501518,9.465368435,0.078341,4.889149773,4.977189551,0.0176099
2.346,7.819946127,9.46785703,0.0783431,4.889259341,4.97718915,0.0175879
2.3465,7.82239079,9.470345624,0.0783452,4.889368801,4.977188744,0.0175659
2.347,7.824835508,9.472834219,0.0783472,4.889478155,4.977188333,0.017544
2.3475,7.827280281,9.475322813,0.0783493,4.889587402,4.977187916,0.017522
2.348,7.829725108,9.477811407,0.0783514,4.889696542,4.977187494,0.0175001
2.3485,7.83216999,9.4803,0.0783535,4.889805576,4.977187066,0.0174782
2.349,7.834614926,9.482788593,0.0783556,4.889914502,4.977186633,0.0174564
2.3495,7.837059917,9.485277187,0.0783576,4.890023323,4.977186194,0.0174345
2.35,7.839504961,9.487765779,0.0783597,4.890132037,4.97718575,0.0174127
2.3505,7.841950061,9.490254372,0.0783618,4.890240644,4.977185301,0.0173909
2.351,7.844395214,9.492742964,0.0783638,4.890349146,4.977184846,0.0173691
2.3515,7.846840422,9.495231557,0.0783659,4.890457541,4.977184386,0.0173473
2.352,7.849285684,9.497720148,0.078368,4.890565831,4.977183921,0.0173255
2.3525,7.851731,9.50020874,0.07837,4.890674015,4.97718345,0.0173038
2.353,7.85417637,9.502697331,0.0783721,4.890782092,4.977182974,0.0172821
2.3535,7.856621794,9.505185922,0.0783741,4.890890065,4.977182493,0.0172604
2.354,7.859067272,9.507674513,0.0783762,4.890997931,4.977182006,0.0172387
2.3545,7.861512804,9.510163104,0.0783782,4.891105692,4.977181514,0.0172171
2.355,7.86395839,9.512651694,0.0783803,4.891213348,4.977181017,0.0171954
2.3555,7.866404029,9.515140284,0.0783823,4.891320899,4.977180515,0.0171738
2.356,7.868849722,9.517628874,0.0783843,4.891428344,4.977180007,0.0171522
2.3565,7.871295469,9.520117463,0.0783864,4.891535684,4.977179494,0.0171307
2.357,7.87374127,9.522606052,0.0783884,4.89164292,4.977178976,0.0171091
2.3575,7.876187124,9.525094641,0.0783904,4.89175005,4.977178453,0.0170876
2.358,7.878633032,9.52758323,0.0783925,4.891857076,4.977177924,0.0170661
2.3585,7.881078993,9.530071818,0.0783945,4.891963997,4.977177391,0.0170446
2.359,7.883525007,9.532560406,0.0783965,4.892070814,4.977176852,0.0170231
2.3595,7.885971075,9.535048994,0.0783985,4.892177526,4.977176308,0.0170016
2.36,7.888417196,9.537537581,0.0784006,4.892284133,4.977175758,0.0169802
2.3605,7.890863371,9.540026169,0.0784026,4.892390637,4.977175204,0.0169588
2.361,7.893309598,9.542514755,0.0784046,4.892497036,4.977174644,0.0169374
2.3615,7.895755879,9.545003342,0.0784066,4.892603332,4.97717408,0.016916
2.362,7.898202213,9.547491928,0.0784086,4.892709523,4.97717351,0.0168947
2.3625,7.9006486,9.549980514,0.0784106,4.89281561,4.977172935,0.0168733
2.363,7.90309504,9.5524691,0.0784126,4.892921594,4.977172355,0.016852
2.3635,7.905541533,9.554957685,0.0784146,4.893027474,4.977171769,0.0168307
2.364,7.907988078,9.55744627,0.0784166,4.893133251,4.977171179,0.0168095
2.3645,7.910434677,9.559934855,0.0784186,4.893238924,4.977170584,0.0167882
2.365,7.912881328,9.562423439,0.0784206,4.893344493,4.977169983,0.016767
2.3655,7.915328032,9.564912023,0.0784226,4.89344996,4.977169378,0.0167457
2.366,7.917774789,9.567400607,0.0784246,4.893555323,4.977168767,0.0167245
2.3665,7.920221598,9.56988919,0.0784266,4.893660583,4.977168152,0.0167034
2.367,7.92266846,9.572377773,0.0784286,4.89376574,4.977167531,0.0166822
2.3675,7.925115375,9.574866356,0.0784305,4.893870795,4.977166906,0.0166611
2.368,7.927562342,9.577354938,0.0784325,4.893975746,4.977166275,0.01664
2.3685,7.930009361,9.579843521,0.0784345,4.894080595,4.977165639,0.0166189
2.369,7.932456433,9.582332102,0.0784365,4.894185342,4.977164999,0.0165978
2.3695,7.934903557,9.584820684,0.0784384,4.894289986,4.977164353,0.0165767
2.37,7.937350733,9.587309265,0.0784404,4.894394527,4.977163703,0.0165557
2.3705,7.939797962,9.589797845,0.0784424,4.894498966,4.977163047,0.0165347
2.371,7.942245242,9.592286426,0.0784443,4.894603304,4.977162387,0.0165137
2.3715,7.944692575,9.594775006,0.0784463,4.894707539,4.977161721,0.0164927
2.372,7.94713996,9.597263585,0.0784483,4.894811672,4.977161051,0.0164717
2.3725,7.949587397,9.599752165,0.0784502,4.894915703,4.977160375,0.0164508
2.373,7.952034885,9.602240744,0.0784522,4.895019632,4.977159695,0.0164298
2.3735,7.954482426,9.604729322,0.0784541,4.89512346,4.97715901,0.0164089
2.374,7.956930019,9.6072179,0.0784561,4.895227186,4.97715832,0.016388
2.3745,7.959377663,9.609706478,0.078458,4.895330811,4.977157625,0.0163672
2.375,7.961825359,9.612195056,0.07846,4.895434334,4.977156925,0.0163463
2.3755,7.964273107,9.614683633,0.0784619,4.895537756,4.977156221,0.0163255
2.376,7.966720906,9.617172209,0.0784638,4.895641077,4.977155511,0.0163047
2.3765,7.969168757,9.619660786,0.0784658,4.895744296,4.977154797,0.0162839
2.377,7.97161666,9.622149362,0.0784677,4.895847415,4.977154077,0.0162631
2.3775,7.974064614,9.624637937,0.0784696,4.895950433,4.977153353,0.0162424
2.378,7.976512619,9.627126513,0.0784716,4.89605335,4.977152624,0.0162217
2.3785,7.978960676,9.629615088,0.0784735,4.896156166,4.977151891,0.0162009
2.379,7.981408784,9.632103662,0.0784754,4.896258882,4.977151152,0.0161803
2.3795,7.983856944,9.634592236,0.0784773,4.896361497,4.977150409,0.0161596
2.38,7.986305155,9.63708081,0.0784793,4.896464012,4.977149661,0.0161389
2.3805,7.988753417,9.639569383,0.0784812,4.896566426,4.977148908,0.0161183
2.381,7.99120173,9.642057956,0.0784831,4.89666874,4.97714815,0.0160977
2.3815,7.993650094,9.644546529,0.078485,4.896770954,4.977147388,0.0160771
2.382,7.996098509,9.647035101,0.0784869,4.896873068,4.97714662,0.0160565
2.3825,7.998546975,9.649523672,0.0784888,4.896975082,4.977145849,0.0160359
2.383,8.000995492,9.652012244,0.0784907,4.897076997,4.977145072,0.0160154
2.3835,8.00344406,9.654500815,0.0784926,4.897178811,4.97714429,0.0159949
2.384,8.005892679,9.656989385,0.0784945,4.897280526,4.977143504,0.0159744
2.3845,8.008341348,9.659477955,0.0784964,4.897382141,4.977142713,0.0159539
2.385,8.010790069,9.661966525,0.0784983,4.897483657,4.977141918,0.0159334
2.3855,8.01323884,9.664455094,0.0785002,4.897585074,4.977141118,0.015913
2.386,8.015687661,9.666943663,0.0785021,4.897686391,4.977140313,0.0158925
2.3865,8.018136533,9.669432232,0.078504,4.897787609,4.977139503,0.0158721
2.387,8.020585456,9.6719208,0.0785059,4.897888728,4.977138689,0.0158518
2.3875,8.023034429,9.674409367,0.0785077,4.897989748,4.97713787,0.0158314
2.388,8.025483453,9.676897934,0.0785096,4.898090669,4.977137046,0.015811
2.3885,8.027932527,9.679386501,0.0785115,4.898191491,4.977136218,0.0157907
2.389,8.030381651,9.681875068,0.0785134,4.898292215,4.977135385,0.0157704
2.3895,8.032830826,9.684363634,0.0785153,4.89839284,4.977134547,0.0157501
2.39,8.03528005,9.686852199,0.0785171,4.898493367,4.977133705,0.0157298
2.3905,8.037729325,9.689340764,0.078519,4.898593795,4.977132858,0.0157096
2.391,8.040178651,9.691829329,0.0785209,4.898694125,4.977132007,0.0156893
2.3915,8.042628026,9.694317893,0.0785227,4.898794356,4.977131151,0.0156691
2.392,8.045077451,9.696806457,0.0785246,4.89889449,4.97713029,0.0156489
2.3925,8.047526926,9.69929502,0.0785264,4.898994525,4.977129425,0.0156287
2.393,8.049976451,9.701783583,0.0785283,4.899094463,4.977128555,0.0156086
2.3935,8.052426026,9.704272145,0.0785301,4.899194303,4.977127681,0.0155884
2.394,8.054875651,9.706760707,0.078532,4.899294045,4.977126802,0.0155683
2.3945,8.057325326,9.709249269,0.0785338,4.899393689,4.977125919,0.0155482
2.395,8.05977505,9.71173783,0.0785357,4.899493236,4.977125031,0.0155281
2.3955,8.062224824,9.714226391,0.0785375,4.899592685,4.977124138,0.015508
2.396,8.064674648,9.716714951,0.0785394,4.899692037,4.977123241,0.015488
2.3965,8.067124525,9.71920351,0.0785412,4.899791289,4.97712234,0.0154679
2.397,8.069574452,9.72169207,0.0785431,4.899890443,4.977121433,0.0154479
2.3975,8.072024429,9.724180629,0.0785449,4.8999895,4.977120523,0.0154279
2.398,8.074474456,9.726669187,0.0785467,4.900088459,4.977119608,0.0154079
2.3985,8.076924532,9.729157745,0.0785485,4.900187322,4.977118688,0.015388
2.399,8.079374657,9.731646302,0.0785504,4.900286088,4.977117764,0.015368
2.3995,8.081824832,9.734134859,0.0785522,4.900384757,4.977116836,0.0153481
2.4,8.084275056,9.736623416,0.078554,4.900483329,4.977115903,0.0153282
2.4005,8.08672533,9.739111972,0.0785558,4.900581805,4.977114965,0.0153083
2.401,8.089175652,9.741600527,0.0785577,4.900680184,4.977114023,0.0152885
2.4015,8.091626024,9.744089082,0.0785595,4.900778467,4.977113077,0.0152686
2.402,8.094076445,9.746577637,0.0785613,4.900876653,4.977112126,0.0152488
2.4025,8.096526915,9.749066191,0.0785631,4.900974743,4.977111171,0.015229
2.403,8.098977434,9.751554745,0.0785649,4.901072738,4.977110211,0.0152092
2.4035,8.101428002,9.754043298,0.0785667,4.901170636,4.977109247,0.0151894
2.404,8.103878619,9.756531851,0.0785685,4.901268438,4.977108278,0.0151697
2.4045,8.106329285,9.759020403,0.0785703,4.901366144,4.977107305,0.0151499
2.405,8.10878,9.761508955,0.0785721,4.901463755,4.977106328,0.0151302
2.4055,8.111230763,9.763997506,0.0785739,4.90156127,4.977105346,0.0151105
2.406,8.113681575,9.766486057,0.0785757,4.901658689,4.97710436,0.0150908
2.4065,8.116132436,9.768974607,0.0785775,4.901756013,4.97710337,0.0150711
2.407,8.118583346,9.771463157,0.0785793,4.901853241,4.977102375,0.0150515
2.4075,8.121034304,9.773951706,0.0785811,4.901950375,4.977101376,0.0150319
2.408,8.123485311,9.776440255,0.0785829,4.902047413,4.977100372,0.0150123
2.4085,8.125936366,9.778928803,0.0785846,4.902144356,4.977099365,0.0149927
2.409,8.12838747,9.781417351,0.0785864,4.902241203,4.977098352,0.0149731
2.4095,8.130838622,9.783905898,0.0785882,4.902337956,4.977097336,0.0149535
2.41,8.133289822,9.786394445,0.07859,4.902434614,4.977096315,0.014934
2.4105,8.135741071,9.788882991,0.0785918,4.902531178,4.97709529,0.0149145
2.411,8.138192368,9.791371537,0.0785935,4.902627646,4.97709426,0.014895
2.4115,8.140643713,9.793860082,0.0785953,4.90272402,4.977093226,0.0148755
2.412,8.143095107,9.796348627,0.0785971,4.9028203,4.977092188,0.014856
2.4125,8.145546548,9.798837171,0.0785988,4.902916485,4.977091146,0.0148366
2.413,8.147998038,9.801325715,0.0786006,4.903012576,4.977090099,0.0148171
2.4135,8.150449576,9.803814258,0.0786023,4.903108573,4.977089048,0.0147977
2.414,8.152901161,9.806302801,0.0786041,4.903204475,4.977087993,0.0147783
2.4145,8.155352795,9.808791343,0.0786059,4.903300284,4.977086933,0.014759
2.415,8.157804476,9.811279884,0.0786076,4.903395999,4.977085869,0.0147396
2.4155,8.160256206,9.813768426,0.0786094,4.903491619,4.977084801,0.0147203
2.416,8.162707983,9.816256966,0.0786111,4.903587147,4.977083729,0.0147009
2.4165,8.165159808,9.818745506,0.0786128,4.90368258,4.977082652,0.0146816
2.417,8.16761168,9.821234046,0.0786146,4.90377792,4.977081572,0.0146624
2.4175,8.1700636,9.823722585,0.0786163,4.903873166,4.977080487,0.0146431
2.418,8.172515568,9.826211123,0.0786181,4.903968319,4.977079397,0.0146238
2.4185,8.174967583,9.828699661,0.0786198,4.904063379,4.977078304,0.0146046
2.419,8.177419646,9.831188199,0.0786215,4.904158345,4.977077206,0.0145854
2.4195,8.179871757,9.833676736,0.0786233,4.904253218,4.977076104,0.0145662
2.42,8.182323914,9.836165272,0.078625,4.904347999,4.977074998,0.014547
2.4205,8.184776119,9.838653808,0.0786267,4.904442686,4.977073888,0.0145279
2.421,8.187228372,9.841142343,0.0786285,4.904537281,4.977072773,0.0145087
2.4215,8.189680672,9.843630878,0.0786302,4.904631782,4.977071655,0.0144896
2.422,8.192133019,9.846119412,0.0786319,4.904726191,4.977070532,0.0144705
2.4225,8.194585413,9.848607946,0.0786336,4.904820508,4.977069405,0.0144514
2.423,8.197037854,9.851096479,0.0786353,4.904914732,4.977068274,0.0144323
2.4235,8.199490342,9.853585012,0.078637,4.905008863,4.977067139,0.0144133
2.424,8.201942878,9.856073544,0.0786388,4.905102902,4.977065999,0.0143942
2.4245,8.20439546,9.858562075,0.0786405,4.905196849,4.977064855,0.0143752
2.425,8.20684809,9.861050606,0.0786422,4.905290704,4.977063708,0.0143562
2.4255,8.209300766,9.863539137,0.0786439,4.905384467,4.977062556,0.0143372
2.426,8.211753489,9.866027666,0.0786456,4.905478138,4.9770614,0.0143182
2.4265,8.214206259,9.868516196,0.0786473,4.905571717,4.97706024,0.0142993
2.427,8.216659076,9.871004724,0.078649,4.905665204,4.977059075,0.0142804
2.4275,8.219111939,9.873493253,0.0786507,4.9057586,4.977057907,0.0142614
2.428,8.221564849,9.87598178,0.0786524,4.905851903,4.977056734,0.0142425
2.4285,8.224017806,9.878470307,0.0786541,4.905945116,4.977055558,0.0142237
2.429,8.226470809,9.880958834,0.0786557,4.906038237,4.977054377,0.0142048
2.4295,8.228923859,9.88344736,0.0786574,4.906131266,4.977053192,0.014186
2.43,8.231376956,9.885935885,0.0786591,4.906224205,4.977052004,0.0141671
2.4305,8.233830098,9.88842441,0.0786608,4.906317052,4.977050811,0.0141483
2.431,8.236283288,9.890912934,0.0786625,4.906409808,4.977049614,0.0141295
2.4315,8.238736523,9.89340146,0.0786642,4.906502473,4.977048404,0.0141108
2.432,8.241189805,9.895889987,0.0786658,4.906595047,4.977047181,0.014092
2.4325,8.243643133,9.898378513,0.0786675,4.90668753,4.977045953,0.0140732
2.433,8.246096507,9.900867039,0.0786692,4.906779923,4.977044719,0.0140545
2.4335,8.248549928,9.903355564,0.0786708,4.906872225,4.97704348,0.0140358
2.434,8.251003395,9.905844088,0.0786725,4.906964436,4.977042234,0.0140171
2.4345,8.253456907,9.908332612,0.0786742,4.907056557,4.977040984,0.0139984
2.435,8.255910466,9.910821135,0.0786758,4.907148588,4.977039727,0.0139798
2.4355,8.258364071,9.913309657,0.0786775,4.907240528,4.977038466,0.0139611
2.436,8.260817722,9.915798178,0.0786792,4.907332378,4.977037198,0.0139425
2.4365,8.263271418,9.918286699,0.0786808,4.907424138,4.977035925,0.0139239
2.437,8.265725161,9.920775219,0.0786825,4.907515808,4.977034647,0.0139053
